,Wind Speed
5435,T. Depression
5436,T. Depression
5437,T. Storm
5438,T. Storm
5439,T. Depression
5440,T. Storm
5441,T. Depression
5442,T. Storm
5443,T. Depression
5444,T. Depression
5445,T. Depression
5446,T. Storm
5447,Category 4
5448,Category 1
5449,T. Storm
5450,T. Depression
5451,T. Storm
5452,T. Depression
5453,T. Storm
5454,T. Storm
5455,T. Depression
5456,T. Storm
5457,Category 1
5458,Category 1
5459,T. Storm
5460,T. Storm
5461,T. Storm
5462,T. Storm
5463,T. Storm
5464,T. Storm
5465,T. Storm
5466,T. Storm
5467,T. Storm
5468,T. Storm
5469,T. Storm
5470,T. Storm
5471,T. Storm
5472,T. Storm
5473,Category 1
5474,T. Storm
5475,T. Depression
5476,T. Storm
5477,Category 4
5478,T. Storm
5479,T. Storm
5480,T. Storm
5481,T. Storm
5482,T. Storm
5483,Category 3
5484,Category 1
5485,T. Depression
5486,T. Storm
5487,Category 3
5488,T. Storm
5489,T. Storm
5490,T. Depression
5491,T. Storm
5492,T. Storm
5493,T. Storm
5494,T. Storm
5495,T. Storm
5496,T. Storm
5497,T. Storm
5498,Category 4
5499,T. Depression
5500,T. Storm
5501,T. Storm
5502,T. Storm
5503,T. Depression
5504,T. Depression
5505,Category 4
5506,T. Storm
5507,Category 1
5508,T. Storm
5509,T. Storm
5510,T. Storm
5511,T. Storm
5512,T. Storm
5513,T. Depression
5514,T. Depression
5515,Category 1
5516,T. Storm
5517,Category 1
5518,Category 1
5519,Category 1
5520,T. Storm
5521,T. Storm
5522,T. Depression
5523,T. Storm
5524,T. Storm
5525,T. Storm
5526,T. Storm
5527,T. Storm
5528,T. Depression
5529,T. Depression
5530,T. Depression
5531,Category 3
5532,Category 3
5533,T. Storm
5534,Category 4
5535,T. Storm
5536,T. Storm
5537,T. Depression
5538,T. Storm
5539,T. Storm
5540,T. Storm
5541,T. Storm
5542,T. Depression
5543,T. Storm
5544,T. Storm
5545,T. Storm
5546,T. Depression
5547,T. Depression
5548,Category 1
5549,T. Storm
5550,T. Storm
5551,T. Depression
5552,Category 1
5553,T. Depression
5554,T. Depression
5555,Category 2
5556,T. Storm
5557,T. Depression
5558,T. Storm
5559,T. Depression
5560,T. Storm
5561,Category 1
5562,Category 1
5563,T. Storm
5564,T. Storm
5565,T. Storm
5566,Category 1
5567,T. Storm
5568,T. Storm
5569,T. Storm
5570,T. Storm
5571,T. Storm
5572,T. Depression
5573,T. Storm
5574,T. Depression
5575,T. Depression
5576,T. Storm
5577,T. Storm
5578,T. Storm
5579,T. Storm
5580,T. Storm
5581,Category 3
5582,T. Storm
5583,T. Depression
5584,T. Storm
5585,T. Depression
5586,T. Storm
5587,T. Storm
5588,T. Storm
5589,Category 2
5590,Category 1
5591,T. Depression
5592,T. Storm
5593,T. Storm
5594,T. Storm
5595,T. Storm
5596,T. Storm
5597,Category 1
5598,T. Depression
5599,T. Storm
5600,T. Depression
5601,Category 1
5602,Category 3
5603,T. Storm
5604,T. Depression
5605,Category 1
5606,T. Storm
5607,T. Storm
5608,T. Storm
5609,T. Storm
5610,T. Storm
5611,T. Depression
5612,T. Storm
5613,T. Depression
5614,Category 1
5615,T. Storm
5616,Category 2
5617,T. Storm
5618,Category 1
5619,T. Storm
5620,T. Depression
5621,Category 1
5622,Category 2
5623,T. Depression
5624,T. Storm
5625,T. Depression
5626,Category 4
5627,T. Depression
5628,T. Storm
5629,T. Depression
5630,T. Storm
5631,T. Storm
5632,T. Storm
5633,T. Storm
5634,T. Depression
5635,T. Storm
5636,T. Depression
5637,T. Storm
5638,T. Depression
5639,T. Storm
5640,T. Storm
5641,T. Storm
5642,T. Storm
5643,T. Storm
5644,T. Storm
5645,T. Storm
5646,T. Storm
5647,Category 1
5648,T. Depression
5649,T. Depression
5650,Category 1
5651,T. Depression
5652,T. Depression
5653,T. Storm
5654,T. Storm
5655,T. Depression
5656,T. Depression
5657,Category 1
5658,T. Storm
5659,T. Storm
5660,Category 1
5661,T. Storm
5662,T. Depression
5663,Category 3
5664,T. Depression
5665,T. Depression
5666,Category 3
5667,T. Depression
5668,T. Depression
5669,T. Storm
5670,T. Storm
5671,T. Depression
5672,T. Storm
5673,T. Depression
5674,T. Storm
5675,Category 2
5676,T. Storm
5677,Category 1
5678,T. Storm
5679,T. Storm
5680,Category 1
5681,T. Storm
5682,Category 1
5683,T. Storm
5684,T. Depression
5685,T. Storm
5686,T. Depression
5687,T. Storm
5688,T. Storm
5689,Category 1
5690,Category 1
5691,T. Depression
5692,T. Storm
5693,T. Depression
5694,T. Storm
5695,T. Depression
5696,T. Depression
5697,T. Storm
5698,T. Storm
5699,Category 4
5700,T. Depression
5701,T. Storm
5702,T. Storm
5703,Category 3
5704,T. Storm
5705,Category 1
5706,T. Depression
5707,T. Storm
5708,T. Storm
5709,T. Storm
5710,T. Depression
5711,T. Storm
5712,T. Storm
5713,T. Depression
5714,T. Storm
5715,T. Storm
5716,T. Depression
5717,T. Storm
5718,T. Storm
5719,Category 1
5720,Category 2
5721,T. Depression
5722,T. Depression
5723,T. Storm
5724,T. Storm
5725,T. Depression
5726,T. Depression
5727,T. Storm
5728,T. Depression
5729,T. Storm
5730,T. Depression
5731,Category 3
5732,T. Storm
5733,Category 1
5734,T. Depression
5735,Category 4
5736,T. Storm
5737,T. Depression
5738,T. Storm
5739,T. Storm
5740,T. Depression
5741,T. Depression
5742,T. Depression
5743,T. Depression
5744,T. Storm
5745,Category 4
5746,T. Depression
5747,T. Depression
5748,Category 1
5749,T. Storm
5750,Category 2
5751,T. Storm
5752,T. Storm
5753,T. Depression
5754,Category 2
5755,T. Depression
5756,T. Storm
5757,Category 3
5758,T. Depression
5759,T. Storm
5760,T. Depression
5761,T. Depression
5762,T. Storm
5763,T. Storm
5764,T. Storm
5765,T. Depression
5766,T. Storm
5767,T. Depression
5768,T. Depression
5769,Category 2
5770,T. Storm
5771,T. Storm
5772,T. Storm
5773,Category 1
5774,T. Depression
5775,T. Storm
5776,T. Depression
5777,T. Storm
5778,T. Storm
5779,T. Storm
5780,T. Storm
5781,T. Storm
5782,T. Depression
5783,T. Storm
5784,T. Depression
5785,T. Storm
5786,T. Storm
5787,Category 3
5788,T. Storm
5789,T. Depression
5790,T. Depression
5791,Category 1
5792,Category 1
5793,T. Depression
5794,T. Storm
5795,Category 2
5796,T. Depression
5797,T. Depression
5798,T. Depression
5799,Category 1
5800,Category 2
5801,T. Storm
5802,T. Storm
5803,T. Storm
5804,T. Depression
5805,Category 1
5806,T. Storm
5807,T. Storm
5808,T. Storm
5809,T. Storm
5810,T. Storm
5811,Category 2
5812,T. Storm
5813,T. Storm
5814,T. Storm
5815,T. Storm
5816,T. Depression
5817,T. Depression
5818,T. Depression
5819,T. Depression
5820,T. Storm
5821,T. Storm
5822,T. Depression
5823,T. Storm
5824,Category 1
5825,T. Storm
5826,T. Storm
5827,Category 1
5828,Category 1
5829,Category 1
5830,T. Depression
5831,Category 4
5832,T. Depression
5833,T. Depression
5834,T. Depression
5835,T. Storm
5836,Category 1
5837,Category 1
5838,T. Storm
5839,T. Depression
5840,T. Depression
5841,T. Depression
5842,T. Storm
5843,T. Storm
5844,T. Storm
5845,Category 4
5846,T. Storm
5847,Category 2
5848,T. Storm
5849,T. Depression
5850,T. Storm
5851,T. Storm
5852,T. Depression
5853,T. Depression
5854,T. Storm
5855,T. Depression
5856,T. Storm
5857,T. Depression
5858,T. Storm
5859,T. Storm
5860,T. Storm
5861,T. Storm
5862,Category 1
5863,T. Depression
5864,T. Depression
5865,Category 4
5866,T. Depression
5867,T. Depression
5868,T. Storm
5869,T. Storm
5870,T. Storm
5871,T. Depression
5872,T. Storm
5873,T. Depression
5874,Category 2
5875,T. Storm
5876,T. Depression
5877,T. Storm
5878,T. Storm
5879,T. Storm
5880,Category 1
5881,T. Depression
5882,T. Storm
5883,T. Storm
5884,T. Depression
5885,T. Depression
5886,T. Storm
5887,T. Storm
5888,T. Storm
5889,T. Storm
5890,T. Storm
5891,Category 1
5892,T. Depression
5893,T. Depression
5894,T. Storm
5895,T. Storm
5896,T. Storm
5897,Category 1
5898,T. Depression
5899,T. Storm
5900,Category 1
5901,T. Storm
5902,T. Storm
5903,T. Storm
5904,T. Storm
5905,Category 4
5906,T. Storm
5907,Category 2
5908,T. Storm
5909,T. Storm
5910,T. Depression
5911,T. Depression
5912,T. Storm
5913,T. Storm
5914,T. Storm
5915,T. Storm
5916,T. Depression
5917,T. Depression
5918,Category 2
5919,T. Depression
5920,T. Depression
5921,Category 2
5922,T. Storm
5923,T. Storm
5924,T. Depression
5925,T. Storm
5926,Category 1
5927,T. Depression
5928,T. Storm
5929,T. Depression
5930,T. Depression
5931,T. Storm
5932,T. Storm
5933,T. Depression
5934,T. Storm
5935,T. Storm
5936,T. Depression
5937,Category 3
5938,Category 1
5939,T. Storm
5940,T. Storm
5941,T. Storm
5942,T. Storm
5943,Category 1
5944,T. Depression
5945,Category 1
5946,Category 2
5947,T. Storm
5948,T. Storm
5949,Category 3
5950,Category 2
5951,T. Storm
5952,T. Storm
5953,T. Storm
5954,T. Depression
5955,T. Storm
5956,T. Depression
5957,T. Storm
5958,Category 3
5959,Category 3
5960,T. Storm
5961,T. Storm
5962,T. Storm
5963,T. Storm
5964,T. Depression
5965,T. Depression
5966,T. Depression
5967,T. Storm
5968,T. Depression
5969,T. Depression
5970,T. Storm
5971,Category 1
5972,T. Storm
5973,T. Depression
5974,T. Storm
5975,T. Storm
5976,T. Depression
5977,T. Depression
5978,T. Depression
5979,T. Depression
5980,Category 2
5981,T. Depression
5982,Category 1
5983,T. Depression
5984,T. Storm
5985,T. Storm
5986,Category 3
5987,T. Storm
5988,T. Storm
5989,Category 4
5990,T. Depression
5991,T. Depression
5992,T. Storm
5993,Category 1
5994,T. Storm
5995,T. Depression
5996,T. Depression
5997,T. Depression
5998,T. Storm
5999,T. Storm
6000,T. Storm
6001,Category 2
6002,T. Depression
6003,Category 3
6004,T. Depression
6005,T. Storm
6006,T. Storm
6007,Category 3
6008,T. Storm
6009,T. Storm
6010,T. Storm
6011,Category 3
6012,T. Storm
6013,T. Depression
6014,Category 2
6015,T. Storm
6016,T. Storm
6017,T. Depression
6018,T. Storm
6019,T. Storm
6020,Category 1
6021,T. Storm
6022,Category 3
6023,T. Depression
6024,T. Storm
6025,Category 1
6026,T. Depression
6027,T. Storm
6028,Category 1
6029,T. Depression
6030,T. Depression
6031,T. Storm
6032,Category 5
6033,T. Storm
6034,T. Storm
6035,Category 3
6036,T. Depression
6037,T. Storm
6038,T. Depression
6039,T. Storm
6040,T. Storm
6041,T. Depression
6042,Category 4
6043,T. Depression
6044,T. Depression
6045,T. Storm
6046,Category 2
6047,T. Storm
6048,T. Storm
6049,Category 1
6050,T. Storm
6051,T. Depression
6052,T. Depression
6053,T. Storm
6054,T. Storm
6055,T. Depression
6056,T. Storm
6057,Category 1
6058,T. Depression
6059,T. Depression
6060,T. Storm
6061,T. Storm
6062,Category 3
6063,Category 1
6064,T. Depression
6065,T. Depression
6066,T. Storm
6067,T. Depression
6068,T. Storm
6069,T. Storm
6070,T. Storm
6071,T. Storm
6072,T. Storm
6073,T. Storm
6074,T. Depression
6075,T. Storm
6076,T. Storm
6077,Category 1
6078,T. Storm
6079,T. Storm
6080,T. Storm
6081,T. Storm
6082,T. Storm
6083,T. Storm
6084,T. Storm
6085,T. Depression
6086,T. Depression
6087,T. Storm
6088,T. Storm
6089,T. Depression
6090,T. Storm
6091,T. Storm
6092,T. Storm
6093,T. Depression
6094,T. Storm
6095,Category 1
6096,T. Depression
6097,T. Storm
6098,T. Storm
6099,T. Storm
6100,T. Depression
6101,T. Storm
6102,T. Storm
6103,T. Storm
6104,T. Storm
6105,T. Depression
6106,T. Storm
6107,Category 2
6108,T. Storm
6109,Category 3
6110,Category 2
6111,T. Depression
6112,T. Storm
6113,T. Storm
6114,T. Storm
6115,T. Storm
6116,T. Storm
6117,T. Storm
6118,T. Depression
6119,Category 3
6120,Category 4
6121,Category 1
6122,T. Storm
6123,T. Storm
6124,T. Storm
6125,Category 1
6126,T. Depression
6127,T. Depression
6128,T. Depression
6129,T. Depression
6130,Category 3
6131,T. Storm
6132,T. Storm
6133,T. Storm
6134,T. Storm
6135,T. Storm
6136,Category 1
6137,T. Storm
6138,T. Depression
6139,T. Storm
6140,T. Storm
6141,T. Depression
6142,T. Storm
6143,T. Storm
6144,T. Depression
6145,T. Storm
6146,T. Storm
6147,T. Storm
6148,T. Storm
6149,T. Storm
6150,T. Storm
6151,T. Storm
6152,T. Storm
6153,T. Depression
6154,Category 1
6155,T. Storm
6156,Category 3
6157,Category 2
6158,T. Storm
6159,T. Depression
6160,T. Storm
6161,T. Storm
6162,T. Depression
6163,Category 1
6164,T. Depression
6165,Category 1
6166,T. Storm
6167,T. Storm
6168,T. Depression
6169,T. Storm
6170,T. Storm
6171,Category 4
6172,T. Storm
6173,Category 1
6174,T. Depression
6175,T. Storm
6176,T. Storm
6177,T. Storm
6178,T. Depression
6179,T. Depression
6180,T. Storm
6181,T. Storm
6182,T. Storm
6183,T. Storm
6184,Category 1
6185,T. Depression
6186,T. Depression
6187,T. Storm
6188,T. Storm
6189,Category 4
6190,T. Depression
6191,Category 1
6192,Category 1
6193,T. Storm
6194,Category 1
6195,T. Depression
6196,T. Storm
6197,Category 4
6198,T. Storm
6199,T. Depression
6200,T. Depression
6201,Category 2
6202,Category 3
6203,T. Storm
6204,T. Depression
6205,Category 4
6206,T. Storm
6207,T. Storm
6208,T. Depression
6209,T. Depression
6210,T. Depression
6211,T. Storm
6212,Category 4
6213,T. Depression
6214,T. Storm
6215,T. Storm
6216,T. Storm
6217,T. Depression
6218,T. Depression
6219,Category 1
6220,Category 1
6221,T. Storm
6222,T. Storm
6223,Category 1
6224,Category 4
6225,T. Storm
6226,T. Depression
6227,Category 3
6228,T. Depression
6229,T. Storm
6230,T. Depression
6231,Category 2
6232,T. Storm
6233,T. Depression
6234,Category 1
6235,T. Depression
6236,T. Storm
6237,T. Depression
6238,T. Storm
6239,T. Storm
6240,T. Depression
6241,T. Depression
6242,T. Depression
6243,T. Storm
6244,T. Depression
6245,T. Storm
6246,T. Storm
6247,Category 1
6248,T. Storm
6249,T. Storm
6250,T. Depression
6251,T. Storm
6252,T. Storm
6253,Category 1
6254,Category 3
6255,Category 1
6256,T. Storm
6257,T. Depression
6258,T. Depression
6259,Category 1
6260,T. Storm
6261,T. Depression
6262,T. Storm
6263,T. Depression
6264,Category 4
6265,Category 1
6266,Category 1
6267,T. Depression
6268,Category 1
6269,Category 1
6270,Category 1
6271,T. Storm
6272,Category 2
6273,T. Depression
6274,T. Depression
6275,T. Storm
6276,T. Storm
6277,T. Depression
6278,T. Storm
6279,T. Depression
6280,T. Storm
6281,Category 1
6282,T. Storm
6283,T. Storm
6284,T. Storm
6285,T. Storm
6286,T. Storm
6287,T. Depression
6288,T. Depression
6289,T. Storm
6290,T. Storm
6291,T. Storm
6292,T. Storm
6293,T. Depression
6294,T. Storm
6295,T. Storm
6296,Category 1
6297,T. Storm
6298,Category 2
6299,T. Depression
6300,T. Depression
6301,T. Depression
6302,Category 4
6303,T. Depression
6304,T. Storm
6305,Category 1
6306,T. Storm
6307,T. Depression
6308,T. Storm
6309,T. Storm
6310,T. Storm
6311,T. Storm
6312,T. Depression
6313,Category 1
6314,T. Storm
6315,T. Storm
6316,T. Storm
6317,T. Storm
6318,T. Storm
6319,Category 3
6320,T. Storm
6321,T. Storm
6322,T. Depression
6323,T. Depression
6324,T. Storm
6325,T. Storm
6326,T. Storm
6327,T. Storm
6328,T. Depression
6329,T. Depression
6330,T. Storm
6331,T. Depression
6332,Category 1
6333,T. Storm
6334,T. Depression
6335,Category 4
6336,T. Depression
6337,T. Depression
6338,Category 3
6339,T. Storm
6340,T. Storm
6341,T. Storm
6342,T. Depression
6343,T. Storm
6344,T. Storm
6345,Category 3
6346,T. Storm
6347,T. Storm
6348,T. Depression
6349,T. Storm
6350,T. Storm
6351,Category 2
6352,T. Storm
6353,T. Storm
6354,T. Storm
6355,T. Depression
6356,Category 2
6357,T. Storm
6358,T. Depression
6359,T. Storm
6360,Category 1
6361,Category 1
6362,T. Depression
6363,T. Storm
6364,T. Storm
6365,T. Storm
6366,T. Storm
6367,T. Storm
6368,T. Storm
6369,T. Storm
6370,T. Storm
6371,T. Storm
6372,Category 2
6373,Category 1
6374,T. Depression
6375,T. Storm
6376,T. Depression
6377,Category 4
6378,Category 1
6379,T. Storm
6380,T. Depression
6381,T. Storm
6382,Category 2
6383,T. Depression
6384,T. Storm
6385,T. Storm
6386,T. Storm
6387,T. Storm
6388,T. Depression
6389,T. Storm
6390,T. Storm
6391,T. Storm
6392,T. Depression
6393,T. Depression
6394,Category 2
6395,T. Storm
6396,T. Storm
6397,T. Storm
6398,T. Storm
6399,T. Storm
6400,T. Storm
6401,T. Storm
6402,Category 1
6403,T. Storm
6404,T. Depression
6405,Category 1
6406,Category 1
6407,Category 4
6408,T. Storm
6409,T. Storm
6410,T. Storm
6411,T. Storm
6412,T. Storm
6413,T. Storm
6414,T. Storm
6415,T. Depression
6416,T. Storm
6417,T. Depression
6418,T. Storm
6419,T. Depression
6420,Category 1
6421,T. Depression
6422,T. Storm
6423,T. Storm
6424,T. Depression
6425,T. Storm
6426,T. Storm
6427,Category 4
6428,T. Depression
6429,T. Storm
6430,Category 1
6431,T. Storm
6432,T. Depression
6433,Category 2
6434,T. Storm
6435,T. Storm
6436,T. Depression
6437,Category 1
6438,T. Storm
6439,T. Storm
6440,T. Depression
6441,T. Depression
6442,T. Storm
6443,T. Depression
6444,T. Depression
6445,T. Storm
6446,T. Storm
6447,T. Storm
6448,T. Depression
6449,Category 1
6450,T. Storm
6451,T. Storm
6452,T. Storm
6453,T. Storm
6454,T. Depression
6455,Category 1
6456,T. Depression
6457,Category 4
6458,T. Storm
6459,T. Storm
6460,Category 2
6461,Category 1
6462,T. Depression
6463,T. Storm
6464,Category 4
6465,Category 1
6466,T. Storm
6467,T. Storm
6468,T. Storm
6469,T. Depression
6470,T. Storm
6471,T. Storm
6472,Category 4
6473,T. Storm
6474,T. Depression
6475,T. Depression
6476,T. Storm
6477,Category 3
6478,T. Storm
6479,Category 1
6480,T. Depression
6481,T. Storm
6482,Category 2
6483,T. Storm
6484,T. Depression
6485,T. Storm
6486,T. Depression
6487,T. Storm
6488,Category 4
6489,T. Storm
6490,T. Storm
6491,Category 1
6492,T. Depression
6493,Category 4
6494,T. Depression
6495,T. Depression
6496,Category 1
6497,T. Depression
6498,T. Depression
6499,T. Storm
6500,T. Storm
6501,T. Depression
6502,T. Storm
6503,T. Storm
6504,T. Storm
6505,T. Storm
6506,T. Storm
6507,T. Depression
6508,T. Depression
6509,T. Storm
6510,Category 1
6511,T. Storm
6512,T. Storm
6513,Category 3
6514,T. Storm
6515,T. Depression
6516,T. Storm
6517,T. Storm
6518,T. Depression
6519,T. Depression
6520,Category 1
6521,T. Storm
6522,T. Storm
6523,Category 1
6524,T. Storm
6525,Category 3
6526,T. Depression
6527,T. Storm
6528,T. Storm
6529,T. Storm
6530,T. Depression
6531,T. Storm
6532,T. Storm
6533,T. Depression
6534,T. Depression
6535,T. Depression
6536,Category 2
6537,Category 1
6538,T. Storm
6539,Category 1
6540,T. Storm
6541,T. Storm
6542,T. Storm
6543,Category 3
6544,Category 1
6545,Category 1
6546,Category 4
6547,T. Storm
6548,T. Depression
6549,Category 1
6550,Category 1
6551,T. Storm
6552,T. Storm
6553,Category 3
6554,T. Storm
6555,T. Storm
6556,T. Storm
6557,Category 1
6558,T. Storm
6559,Category 1
6560,T. Storm
6561,T. Depression
6562,Category 1
6563,Category 3
6564,T. Storm
6565,T. Storm
6566,T. Storm
6567,T. Storm
6568,T. Storm
6569,T. Storm
6570,T. Depression
6571,T. Storm
6572,T. Storm
6573,T. Depression
6574,Category 2
6575,T. Storm
6576,T. Storm
6577,T. Storm
6578,T. Storm
6579,T. Depression
6580,Category 5
6581,T. Storm
6582,T. Storm
6583,Category 1
6584,T. Storm
6585,Category 1
6586,Category 1
6587,T. Depression
6588,T. Depression
6589,T. Depression
6590,Category 3
6591,T. Storm
6592,T. Depression
6593,T. Depression
6594,T. Storm
6595,T. Depression
6596,T. Storm
6597,T. Storm
6598,T. Depression
6599,T. Storm
6600,Category 1
6601,T. Storm
6602,Category 3
6603,T. Storm
6604,T. Storm
6605,T. Storm
6606,T. Depression
6607,Category 1
6608,T. Depression
6609,T. Depression
6610,Category 1
6611,T. Depression
6612,Category 4
6613,T. Storm
6614,T. Depression
6615,Category 1
6616,T. Storm
6617,T. Depression
6618,T. Depression
6619,Category 1
6620,T. Storm
6621,T. Storm
6622,T. Storm
6623,T. Storm
6624,T. Storm
6625,T. Depression
6626,T. Storm
6627,T. Depression
6628,Category 2
6629,T. Storm
6630,Category 1
6631,Category 4
6632,T. Storm
6633,T. Storm
6634,T. Storm
6635,Category 1
6636,T. Storm
6637,T. Depression
6638,T. Storm
6639,T. Storm
6640,T. Storm
6641,T. Depression
6642,T. Storm
6643,T. Storm
6644,T. Storm
6645,T. Storm
6646,Category 1
6647,Category 1
6648,T. Depression
6649,Category 1
6650,T. Storm
6651,Category 1
6652,T. Depression
6653,T. Storm
6654,T. Depression
6655,Category 2
6656,T. Depression
6657,T. Storm
6658,T. Storm
6659,Category 4
6660,T. Depression
6661,T. Storm
6662,Category 5
6663,T. Storm
6664,Category 1
6665,T. Depression
6666,T. Storm
6667,Category 1
6668,T. Depression
6669,T. Depression
6670,Category 1
6671,T. Storm
6672,T. Storm
6673,T. Storm
6674,T. Storm
6675,T. Depression
6676,Category 4
6677,T. Depression
