,Wind Speed
7524,Category 3
7525,Category 1
7526,T. Depression
7527,T. Depression
7528,T. Storm
7529,T. Storm
7530,T. Depression
7531,T. Storm
7532,Category 2
7533,T. Storm
7534,T. Depression
7535,T. Storm
7536,T. Depression
7537,T. Storm
7538,T. Storm
7539,T. Storm
7540,T. Depression
7541,T. Storm
7542,T. Storm
7543,Category 1
7544,Category 2
7545,T. Storm
7546,T. Storm
7547,Category 3
7548,T. Depression
7549,T. Storm
7550,T. Depression
7551,T. Depression
7552,T. Depression
7553,T. Depression
7554,T. Storm
7555,T. Depression
7556,T. Storm
7557,T. Depression
7558,T. Depression
7559,T. Storm
7560,T. Storm
7561,Category 1
7562,T. Storm
7563,Category 4
7564,T. Storm
7565,Category 3
7566,T. Storm
7567,Category 2
7568,T. Storm
7569,T. Storm
7570,Category 4
7571,T. Depression
7572,T. Storm
7573,T. Storm
7574,Category 3
7575,T. Depression
7576,Category 1
7577,Category 3
7578,Category 1
7579,T. Depression
7580,T. Depression
7581,T. Storm
7582,T. Depression
7583,T. Depression
7584,T. Storm
7585,T. Storm
7586,T. Storm
7587,T. Depression
7588,Category 1
7589,T. Depression
7590,T. Storm
7591,T. Depression
7592,T. Depression
7593,Category 5
7594,T. Storm
7595,T. Depression
7596,T. Storm
7597,T. Depression
7598,T. Storm
7599,T. Storm
7600,T. Storm
7601,T. Storm
7602,T. Storm
7603,T. Depression
7604,T. Storm
7605,Category 2
7606,T. Storm
7607,T. Depression
7608,T. Storm
7609,T. Storm
7610,T. Depression
7611,T. Storm
7612,Category 5
7613,T. Depression
7614,Category 1
7615,T. Depression
7616,Category 3
7617,T. Storm
7618,T. Storm
7619,T. Storm
7620,T. Storm
7621,T. Storm
7622,T. Depression
7623,T. Depression
7624,T. Depression
7625,T. Storm
7626,T. Storm
7627,T. Storm
7628,T. Storm
7629,T. Storm
7630,T. Storm
7631,T. Depression
7632,T. Depression
7633,T. Depression
7634,T. Storm
7635,T. Depression
7636,T. Storm
7637,Category 2
7638,T. Storm
7639,Category 3
7640,T. Storm
7641,T. Storm
7642,T. Depression
7643,T. Depression
7644,T. Depression
7645,T. Storm
7646,T. Depression
7647,T. Storm
7648,T. Depression
7649,T. Storm
7650,T. Depression
7651,T. Storm
7652,T. Depression
7653,Category 4
7654,T. Depression
7655,Category 2
7656,T. Depression
7657,T. Storm
7658,T. Storm
7659,T. Storm
7660,Category 3
7661,T. Depression
7662,T. Storm
7663,T. Storm
7664,T. Storm
7665,T. Storm
7666,Category 5
7667,T. Depression
7668,T. Depression
7669,Category 1
7670,T. Storm
7671,T. Depression
7672,T. Storm
7673,T. Depression
7674,T. Storm
7675,T. Storm
7676,Category 5
7677,Category 1
7678,T. Depression
7679,T. Storm
7680,T. Depression
7681,Category 3
7682,Category 1
7683,T. Storm
7684,T. Storm
7685,T. Storm
7686,T. Storm
7687,T. Storm
7688,T. Storm
7689,Category 1
7690,Category 1
7691,T. Storm
7692,T. Depression
7693,Category 2
7694,T. Depression
7695,T. Storm
7696,Category 4
7697,T. Depression
7698,T. Depression
7699,T. Storm
7700,T. Storm
7701,T. Storm
7702,T. Storm
7703,Category 1
7704,Category 2
7705,Category 1
7706,T. Storm
7707,T. Storm
7708,T. Storm
7709,T. Depression
7710,T. Storm
7711,Category 1
7712,T. Storm
7713,T. Storm
7714,T. Depression
7715,T. Storm
7716,T. Storm
7717,T. Depression
7718,Category 1
7719,Category 1
7720,Category 1
7721,T. Depression
7722,Category 2
7723,T. Depression
7724,T. Depression
7725,T. Storm
7726,Category 4
7727,T. Storm
7728,T. Storm
7729,T. Depression
7730,T. Depression
7731,T. Depression
7732,T. Storm
7733,T. Storm
7734,T. Depression
7735,T. Depression
7736,T. Storm
7737,Category 3
7738,T. Depression
7739,T. Storm
7740,T. Storm
7741,T. Storm
7742,T. Storm
7743,T. Storm
7744,T. Storm
7745,T. Storm
7746,Category 1
7747,T. Depression
7748,T. Storm
7749,T. Depression
7750,Category 1
7751,T. Depression
7752,Category 1
7753,T. Storm
7754,T. Depression
7755,T. Storm
7756,T. Storm
7757,T. Depression
7758,T. Storm
7759,T. Storm
7760,T. Storm
7761,T. Storm
7762,Category 2
7763,Category 3
7764,Category 1
7765,T. Storm
7766,T. Storm
7767,Category 3
7768,T. Storm
7769,Category 1
7770,T. Depression
7771,T. Storm
7772,T. Storm
7773,T. Storm
7774,Category 2
7775,T. Storm
7776,T. Storm
7777,T. Depression
7778,Category 3
7779,Category 1
7780,T. Depression
7781,T. Storm
7782,T. Depression
7783,Category 3
7784,T. Depression
7785,Category 1
7786,T. Storm
7787,Category 3
7788,T. Storm
7789,T. Depression
7790,Category 2
7791,T. Depression
7792,T. Storm
7793,Category 1
7794,Category 2
7795,T. Storm
7796,Category 5
7797,Category 2
7798,T. Storm
7799,Category 3
7800,T. Depression
7801,T. Depression
7802,T. Storm
7803,T. Storm
7804,T. Storm
7805,Category 2
7806,Category 4
7807,Category 3
7808,Category 1
7809,T. Storm
7810,Category 2
7811,Category 4
7812,Category 1
7813,T. Storm
7814,T. Depression
7815,T. Storm
7816,Category 1
7817,T. Storm
7818,T. Depression
7819,Category 4
7820,T. Storm
7821,Category 3
7822,T. Depression
7823,Category 1
7824,T. Storm
7825,Category 1
7826,T. Storm
7827,T. Depression
7828,T. Depression
7829,Category 3
7830,T. Depression
7831,T. Depression
7832,T. Storm
7833,T. Storm
7834,T. Depression
7835,Category 4
7836,Category 4
7837,T. Storm
7838,Category 1
7839,Category 4
7840,T. Depression
7841,T. Storm
7842,T. Storm
7843,T. Storm
7844,Category 1
7845,Category 3
7846,T. Depression
7847,T. Storm
7848,T. Depression
7849,T. Storm
7850,Category 3
7851,T. Depression
7852,T. Depression
7853,T. Storm
7854,T. Storm
7855,T. Storm
7856,T. Storm
7857,T. Depression
7858,T. Storm
7859,Category 1
7860,Category 3
7861,T. Depression
7862,T. Storm
7863,T. Depression
7864,T. Depression
7865,T. Storm
7866,T. Storm
7867,T. Depression
7868,T. Depression
7869,T. Storm
7870,T. Depression
7871,T. Storm
7872,T. Depression
7873,T. Depression
7874,T. Depression
7875,T. Depression
7876,Category 2
7877,Category 1
7878,T. Storm
7879,T. Storm
7880,T. Depression
7881,T. Storm
7882,T. Storm
7883,T. Depression
7884,T. Depression
7885,Category 4
7886,T. Storm
7887,T. Depression
7888,T. Storm
7889,T. Storm
7890,T. Storm
7891,Category 2
7892,Category 1
7893,Category 3
7894,T. Storm
7895,T. Storm
7896,T. Storm
7897,Category 1
7898,T. Storm
7899,Category 2
7900,T. Storm
7901,Category 1
7902,T. Storm
7903,Category 1
7904,T. Depression
7905,T. Storm
7906,T. Storm
7907,T. Depression
7908,T. Storm
7909,T. Depression
7910,T. Depression
7911,T. Depression
7912,T. Storm
7913,T. Storm
7914,T. Storm
7915,T. Depression
7916,T. Storm
7917,T. Storm
7918,T. Storm
7919,T. Depression
7920,Category 5
7921,T. Storm
7922,Category 3
7923,Category 1
7924,Category 1
7925,Category 1
7926,T. Storm
7927,T. Storm
7928,T. Depression
7929,Category 3
7930,T. Depression
7931,T. Storm
7932,T. Storm
7933,T. Storm
7934,T. Depression
7935,Category 1
7936,T. Depression
7937,T. Depression
7938,T. Depression
7939,T. Storm
7940,T. Storm
7941,T. Storm
7942,T. Storm
7943,Category 1
7944,T. Storm
7945,T. Storm
7946,T. Storm
7947,T. Depression
7948,T. Storm
7949,T. Storm
7950,T. Depression
7951,T. Storm
7952,Category 4
7953,T. Depression
7954,T. Storm
7955,T. Storm
7956,T. Depression
7957,T. Storm
7958,T. Depression
7959,Category 3
7960,T. Storm
7961,T. Storm
7962,T. Storm
7963,T. Storm
7964,T. Storm
7965,T. Storm
7966,T. Depression
7967,T. Depression
7968,T. Depression
7969,T. Storm
7970,Category 3
7971,T. Storm
7972,T. Depression
7973,Category 1
7974,T. Storm
7975,T. Depression
7976,Category 1
7977,T. Storm
7978,T. Storm
7979,T. Storm
7980,Category 1
7981,T. Depression
7982,T. Depression
7983,T. Storm
7984,T. Storm
7985,T. Depression
7986,T. Storm
7987,T. Depression
7988,T. Storm
7989,T. Storm
7990,T. Depression
7991,Category 3
7992,T. Depression
7993,T. Depression
7994,T. Depression
7995,Category 2
7996,T. Storm
7997,T. Depression
7998,T. Storm
7999,T. Depression
8000,Category 2
8001,T. Depression
8002,T. Storm
8003,T. Storm
8004,T. Storm
8005,T. Storm
8006,T. Storm
8007,T. Depression
8008,T. Storm
8009,T. Depression
8010,Category 5
8011,T. Storm
8012,Category 2
8013,T. Storm
8014,T. Storm
8015,T. Storm
8016,T. Storm
8017,T. Storm
8018,Category 5
8019,T. Storm
8020,Category 2
8021,T. Storm
8022,T. Depression
8023,Category 1
8024,T. Storm
8025,Category 1
8026,Category 1
8027,T. Depression
8028,T. Depression
8029,Category 4
8030,Category 1
8031,T. Storm
8032,T. Depression
8033,T. Storm
8034,T. Depression
8035,Category 1
8036,Category 2
8037,T. Depression
8038,T. Depression
8039,T. Depression
8040,T. Storm
8041,T. Storm
8042,T. Storm
8043,T. Storm
8044,T. Depression
8045,T. Storm
8046,Category 1
8047,T. Storm
8048,T. Storm
8049,T. Depression
8050,Category 1
8051,T. Depression
8052,T. Storm
8053,T. Storm
8054,T. Storm
8055,T. Depression
8056,T. Storm
8057,T. Storm
8058,Category 2
8059,Category 3
8060,T. Depression
8061,T. Storm
8062,T. Depression
8063,T. Storm
8064,T. Depression
8065,T. Depression
8066,T. Depression
8067,T. Storm
8068,Category 4
8069,T. Storm
8070,T. Depression
8071,T. Depression
8072,T. Depression
8073,T. Storm
8074,Category 1
8075,T. Depression
8076,T. Storm
8077,T. Storm
8078,Category 4
8079,T. Storm
8080,T. Storm
8081,T. Depression
8082,Category 1
8083,Category 2
8084,T. Depression
8085,T. Storm
8086,T. Storm
8087,Category 2
8088,T. Storm
8089,T. Depression
8090,T. Depression
8091,T. Storm
8092,T. Storm
8093,T. Storm
8094,T. Storm
8095,T. Depression
8096,T. Storm
8097,T. Storm
8098,T. Storm
8099,Category 1
8100,T. Depression
8101,Category 1
8102,Category 2
8103,Category 4
8104,Category 4
8105,T. Storm
8106,Category 1
8107,T. Storm
8108,T. Depression
8109,T. Depression
8110,Category 1
8111,T. Depression
8112,Category 4
8113,T. Depression
8114,T. Storm
8115,T. Depression
8116,Category 2
8117,T. Depression
8118,T. Depression
8119,Category 1
8120,T. Depression
8121,T. Storm
8122,T. Depression
8123,T. Storm
8124,T. Depression
8125,T. Storm
8126,T. Storm
8127,Category 2
8128,T. Storm
8129,T. Depression
8130,Category 5
8131,T. Depression
8132,T. Depression
8133,T. Storm
8134,T. Storm
8135,T. Storm
8136,T. Depression
8137,T. Storm
8138,T. Storm
8139,T. Depression
8140,T. Storm
8141,T. Storm
8142,Category 1
8143,T. Storm
8144,Category 1
8145,T. Storm
8146,T. Depression
8147,Category 4
8148,T. Depression
8149,T. Storm
8150,T. Depression
8151,T. Depression
8152,T. Storm
8153,T. Depression
8154,T. Storm
8155,T. Storm
8156,T. Storm
8157,Category 4
8158,T. Storm
8159,Category 1
8160,T. Storm
8161,T. Storm
8162,Category 4
8163,T. Storm
8164,T. Depression
8165,T. Depression
8166,Category 3
8167,T. Storm
8168,Category 1
8169,T. Depression
8170,T. Storm
8171,T. Storm
8172,Category 2
8173,T. Storm
8174,T. Depression
8175,T. Storm
8176,Category 1
8177,T. Storm
8178,Category 2
8179,Category 1
8180,Category 3
8181,T. Depression
8182,T. Depression
8183,Category 2
8184,T. Depression
8185,T. Depression
8186,T. Depression
8187,T. Depression
8188,T. Storm
8189,T. Depression
8190,Category 4
8191,T. Depression
8192,T. Storm
8193,T. Depression
8194,T. Storm
8195,T. Depression
8196,T. Storm
8197,T. Storm
8198,T. Storm
8199,T. Depression
8200,Category 1
8201,T. Storm
8202,T. Storm
8203,T. Storm
8204,T. Depression
8205,T. Depression
8206,T. Storm
8207,Category 2
8208,Category 1
8209,T. Depression
8210,T. Storm
8211,Category 2
8212,T. Storm
8213,T. Storm
8214,T. Storm
8215,T. Storm
8216,T. Storm
8217,T. Storm
8218,T. Depression
8219,Category 1
8220,T. Depression
8221,T. Depression
8222,T. Depression
8223,Category 2
8224,Category 5
8225,Category 4
8226,T. Depression
8227,Category 4
8228,Category 4
8229,Category 2
8230,T. Storm
8231,T. Storm
8232,T. Depression
8233,Category 3
8234,T. Depression
8235,Category 3
8236,T. Depression
8237,T. Storm
8238,T. Depression
8239,T. Storm
8240,T. Depression
8241,Category 2
8242,T. Storm
8243,T. Depression
8244,T. Depression
8245,Category 1
8246,Category 2
8247,T. Storm
8248,Category 3
8249,Category 3
8250,T. Depression
8251,Category 3
8252,T. Depression
8253,Category 3
8254,T. Storm
8255,T. Storm
8256,Category 1
8257,T. Depression
8258,T. Storm
8259,T. Depression
8260,T. Storm
8261,Category 2
8262,Category 2
8263,T. Storm
8264,Category 1
8265,T. Storm
8266,T. Storm
8267,T. Storm
8268,T. Depression
8269,T. Depression
8270,T. Storm
8271,T. Storm
8272,T. Depression
8273,T. Depression
8274,T. Storm
8275,T. Storm
8276,Category 2
8277,T. Depression
8278,Category 3
8279,Category 2
8280,T. Storm
8281,T. Storm
8282,T. Storm
8283,T. Storm
8284,T. Storm
8285,T. Storm
8286,T. Storm
8287,T. Storm
8288,T. Storm
8289,T. Storm
8290,T. Storm
8291,T. Depression
8292,T. Storm
8293,Category 4
8294,Category 2
8295,Category 1
8296,T. Depression
8297,T. Depression
8298,T. Storm
8299,T. Storm
8300,Category 1
8301,T. Depression
8302,T. Depression
8303,Category 1
8304,T. Storm
8305,Category 3
8306,T. Depression
8307,Category 1
8308,T. Depression
8309,Category 2
8310,Category 4
8311,T. Depression
8312,T. Storm
8313,T. Storm
8314,T. Storm
8315,T. Storm
8316,T. Depression
8317,T. Depression
8318,T. Depression
8319,T. Depression
8320,T. Storm
8321,T. Storm
8322,T. Storm
8323,T. Storm
8324,T. Depression
8325,T. Depression
8326,T. Storm
8327,T. Depression
8328,Category 2
8329,T. Depression
8330,T. Depression
8331,Category 3
8332,Category 4
8333,T. Storm
8334,T. Storm
8335,Category 1
8336,Category 1
8337,Category 3
8338,T. Storm
8339,T. Storm
8340,T. Depression
8341,Category 4
8342,T. Depression
8343,T. Storm
8344,Category 1
8345,T. Depression
8346,Category 2
8347,T. Storm
8348,T. Depression
8349,T. Depression
8350,Category 1
8351,T. Storm
8352,T. Storm
8353,T. Storm
8354,T. Storm
8355,Category 1
8356,T. Storm
8357,Category 4
8358,T. Depression
8359,T. Depression
8360,T. Depression
8361,T. Storm
8362,T. Storm
8363,T. Storm
8364,T. Depression
8365,T. Storm
8366,Category 2
8367,Category 1
8368,T. Depression
8369,T. Storm
8370,T. Storm
8371,T. Storm
8372,T. Storm
8373,Category 1
8374,T. Depression
8375,T. Storm
8376,T. Storm
8377,T. Storm
8378,T. Storm
8379,T. Storm
8380,T. Storm
8381,T. Storm
8382,T. Depression
8383,T. Storm
8384,Category 1
8385,T. Storm
8386,Category 1
8387,T. Depression
8388,T. Storm
8389,Category 1
8390,T. Storm
8391,T. Depression
8392,Category 3
8393,T. Depression
8394,T. Storm
8395,T. Storm
8396,T. Storm
8397,T. Depression
8398,T. Depression
8399,T. Depression
8400,T. Storm
8401,T. Storm
8402,Category 4
8403,T. Depression
8404,Category 1
8405,T. Depression
8406,Category 2
8407,T. Depression
8408,T. Storm
8409,Category 4
8410,Category 4
8411,T. Storm
8412,T. Depression
8413,Category 1
8414,T. Depression
8415,T. Storm
8416,Category 1
8417,T. Depression
8418,T. Depression
8419,T. Storm
8420,Category 1
8421,Category 3
8422,Category 4
8423,T. Storm
8424,T. Storm
8425,T. Storm
8426,T. Storm
8427,T. Depression
8428,Category 1
8429,T. Storm
8430,T. Storm
8431,T. Depression
8432,T. Depression
8433,T. Storm
8434,T. Storm
8435,T. Depression
8436,T. Depression
8437,Category 2
8438,Category 1
8439,Category 3
8440,Category 1
8441,T. Storm
8442,T. Depression
8443,T. Storm
8444,T. Depression
8445,T. Depression
8446,Category 1
8447,Category 3
8448,Category 1
8449,Category 4
8450,T. Storm
8451,T. Storm
8452,Category 1
8453,Category 1
8454,T. Storm
8455,Category 1
8456,T. Storm
8457,T. Storm
8458,T. Storm
8459,T. Storm
8460,T. Storm
8461,T. Depression
8462,T. Depression
8463,T. Depression
8464,Category 1
8465,T. Storm
8466,Category 4
8467,T. Storm
8468,T. Storm
8469,T. Storm
8470,T. Storm
8471,T. Storm
8472,T. Storm
8473,T. Storm
8474,T. Depression
8475,T. Storm
8476,T. Depression
8477,Category 1
8478,Category 1
8479,Category 3
8480,T. Storm
8481,T. Storm
8482,Category 1
8483,T. Storm
8484,T. Storm
8485,Category 4
8486,Category 4
8487,T. Storm
8488,T. Depression
8489,T. Storm
8490,T. Storm
8491,Category 1
8492,T. Depression
8493,T. Depression
8494,T. Depression
8495,Category 1
8496,Category 3
8497,Category 2
8498,T. Depression
8499,T. Depression
8500,T. Storm
8501,Category 1
8502,T. Storm
8503,T. Depression
8504,T. Storm
8505,T. Storm
8506,T. Storm
8507,T. Depression
8508,Category 2
8509,Category 2
8510,T. Storm
8511,Category 1
8512,T. Depression
8513,T. Depression
8514,T. Storm
8515,Category 1
8516,T. Storm
8517,T. Storm
8518,T. Storm
8519,T. Storm
8520,T. Storm
8521,Category 3
8522,T. Storm
8523,Category 3
8524,Category 1
8525,T. Depression
8526,T. Storm
8527,T. Storm
8528,Category 2
8529,Category 5
8530,T. Storm
8531,T. Storm
8532,T. Depression
8533,Category 3
8534,T. Storm
8535,T. Depression
8536,T. Storm
8537,Category 2
8538,Category 2
8539,T. Storm
8540,Category 1
8541,Category 5
8542,T. Storm
8543,Category 1
8544,Category 5
8545,T. Depression
8546,T. Depression
8547,Category 3
8548,T. Depression
8549,T. Storm
8550,Category 5
8551,T. Storm
8552,T. Depression
8553,Category 3
8554,T. Storm
8555,T. Storm
8556,T. Storm
8557,T. Depression
8558,T. Storm
8559,Category 3
8560,T. Depression
8561,T. Depression
8562,Category 1
8563,T. Depression
8564,T. Storm
8565,T. Depression
8566,T. Depression
8567,T. Storm
8568,T. Storm
8569,Category 2
8570,T. Storm
8571,T. Depression
8572,Category 4
8573,T. Depression
8574,T. Depression
8575,T. Storm
8576,Category 3
8577,T. Storm
8578,T. Depression
8579,T. Storm
8580,T. Depression
8581,T. Depression
8582,T. Depression
8583,T. Depression
8584,T. Storm
8585,Category 2
8586,T. Depression
8587,T. Storm
8588,T. Storm
8589,T. Depression
8590,T. Depression
8591,T. Storm
8592,Category 4
8593,T. Depression
8594,T. Depression
8595,T. Depression
8596,Category 1
8597,T. Storm
8598,T. Depression
8599,T. Depression
8600,T. Storm
8601,Category 1
8602,T. Storm
8603,T. Storm
8604,T. Depression
8605,T. Depression
8606,T. Depression
8607,T. Depression
8608,T. Storm
8609,T. Storm
8610,T. Depression
8611,T. Depression
8612,T. Storm
8613,T. Storm
8614,T. Storm
8615,T. Storm
8616,Category 2
8617,Category 1
8618,Category 1
8619,Category 4
8620,T. Storm
8621,T. Storm
8622,Category 4
8623,Category 2
8624,Category 3
8625,T. Storm
8626,Category 1
8627,T. Depression
8628,T. Depression
8629,T. Storm
8630,T. Storm
8631,T. Storm
8632,T. Storm
8633,Category 1
8634,T. Storm
8635,T. Depression
8636,Category 3
8637,T. Depression
8638,T. Storm
8639,T. Depression
8640,T. Storm
8641,T. Storm
8642,T. Depression
8643,T. Storm
8644,Category 1
8645,T. Storm
8646,T. Storm
8647,Category 3
8648,T. Storm
8649,Category 2
8650,T. Storm
8651,T. Depression
8652,T. Depression
8653,T. Storm
8654,T. Storm
8655,T. Storm
8656,T. Storm
8657,T. Storm
8658,T. Depression
8659,T. Depression
8660,T. Depression
8661,T. Storm
8662,Category 3
8663,T. Depression
8664,T. Storm
8665,T. Depression
8666,T. Depression
8667,Category 5
8668,T. Depression
8669,Category 3
8670,T. Storm
8671,T. Depression
8672,T. Depression
8673,T. Depression
8674,T. Storm
8675,Category 3
8676,T. Storm
8677,T. Depression
8678,T. Storm
8679,T. Depression
8680,T. Storm
8681,T. Storm
8682,T. Depression
8683,T. Storm
8684,Category 2
8685,T. Storm
8686,Category 3
8687,T. Depression
8688,Category 1
8689,T. Depression
8690,T. Depression
8691,T. Depression
8692,T. Storm
8693,Category 2
8694,T. Depression
8695,T. Storm
8696,T. Storm
8697,T. Storm
8698,T. Storm
8699,T. Depression
8700,T. Depression
8701,Category 4
8702,T. Depression
8703,T. Depression
8704,T. Depression
8705,Category 3
8706,T. Depression
8707,Category 3
8708,T. Storm
8709,Category 3
8710,T. Storm
8711,Category 5
8712,Category 5
8713,T. Depression
8714,T. Storm
8715,T. Storm
8716,T. Storm
8717,Category 1
8718,T. Storm
8719,T. Depression
8720,T. Storm
8721,T. Storm
8722,Category 1
8723,Category 3
8724,T. Depression
8725,T. Depression
8726,T. Storm
8727,T. Storm
8728,T. Depression
8729,T. Storm
8730,T. Storm
8731,T. Depression
