,Wind Speed
5078,T. Storm
5079,T. Depression
5080,T. Depression
5081,T. Depression
5082,T. Depression
5083,T. Storm
5084,T. Storm
5085,T. Depression
5086,Category 3
5087,T. Depression
5088,T. Depression
5089,T. Storm
5090,T. Storm
5091,T. Storm
5092,Category 3
5093,T. Depression
5094,Category 3
5095,T. Storm
5096,Category 1
5097,T. Depression
5098,T. Depression
5099,Category 1
5100,T. Storm
5101,T. Storm
5102,T. Storm
5103,T. Storm
5104,T. Storm
5105,T. Depression
5106,T. Depression
5107,T. Depression
5108,T. Storm
5109,Category 1
5110,Category 3
5111,T. Depression
5112,T. Depression
5113,Category 1
5114,Category 1
5115,T. Storm
5116,Category 1
5117,T. Storm
5118,T. Depression
5119,T. Storm
5120,T. Storm
5121,T. Depression
5122,Category 1
5123,T. Storm
5124,T. Storm
5125,T. Depression
5126,T. Storm
5127,T. Storm
5128,T. Storm
5129,T. Storm
5130,T. Storm
5131,T. Storm
5132,T. Storm
5133,T. Depression
5134,T. Storm
5135,T. Depression
5136,T. Depression
5137,T. Storm
5138,T. Storm
5139,T. Storm
5140,T. Storm
5141,T. Storm
5142,T. Storm
5143,Category 2
5144,T. Storm
5145,T. Depression
5146,T. Storm
5147,T. Depression
5148,T. Storm
5149,Category 2
5150,T. Depression
5151,T. Storm
5152,T. Depression
5153,T. Depression
5154,T. Storm
5155,T. Depression
5156,T. Storm
5157,T. Storm
5158,T. Storm
5159,T. Depression
5160,T. Storm
5161,T. Storm
5162,Category 3
5163,T. Storm
5164,T. Storm
5165,Category 1
5166,T. Storm
5167,T. Storm
5168,T. Storm
5169,T. Depression
5170,T. Depression
5171,T. Depression
5172,T. Storm
5173,T. Depression
5174,Category 1
5175,T. Depression
5176,T. Depression
5177,Category 1
5178,T. Storm
5179,T. Depression
5180,T. Depression
5181,T. Depression
5182,T. Depression
5183,T. Depression
5184,Category 1
5185,T. Storm
5186,T. Depression
5187,T. Depression
5188,T. Depression
5189,Category 1
5190,T. Storm
5191,T. Depression
5192,T. Storm
5193,T. Depression
5194,Category 1
5195,T. Storm
5196,T. Storm
5197,T. Depression
5198,T. Storm
5199,T. Depression
5200,T. Depression
5201,T. Depression
5202,Category 1
5203,T. Storm
5204,T. Depression
5205,Category 1
5206,T. Depression
5207,T. Storm
5208,Category 3
5209,T. Storm
5210,Category 3
5211,T. Depression
5212,T. Storm
5213,T. Storm
5214,Category 3
5215,T. Depression
5216,T. Depression
5217,T. Storm
5218,T. Storm
5219,T. Storm
5220,T. Storm
5221,T. Storm
5222,T. Depression
5223,T. Storm
5224,T. Storm
5225,T. Storm
5226,Category 1
5227,T. Depression
5228,T. Storm
5229,T. Depression
5230,Category 3
5231,T. Depression
5232,T. Storm
5233,T. Storm
5234,T. Storm
5235,Category 3
5236,Category 3
5237,T. Storm
5238,T. Storm
5239,Category 3
5240,Category 1
5241,T. Depression
5242,T. Depression
5243,T. Storm
5244,T. Storm
5245,Category 2
5246,T. Storm
5247,T. Storm
5248,T. Depression
5249,T. Storm
5250,T. Storm
5251,T. Storm
5252,T. Storm
5253,Category 1
5254,T. Storm
5255,T. Depression
5256,T. Storm
5257,T. Depression
5258,T. Depression
5259,T. Storm
5260,T. Depression
5261,T. Storm
5262,T. Depression
5263,T. Storm
5264,Category 1
5265,T. Storm
5266,T. Storm
5267,T. Storm
5268,Category 3
5269,T. Depression
5270,T. Storm
5271,T. Depression
5272,Category 3
5273,Category 1
5274,T. Depression
5275,T. Depression
5276,T. Storm
5277,T. Depression
5278,T. Depression
5279,T. Storm
5280,T. Storm
5281,T. Depression
5282,Category 1
5283,T. Depression
5284,T. Depression
5285,T. Storm
5286,T. Storm
5287,T. Depression
5288,T. Storm
5289,T. Storm
5290,T. Storm
5291,T. Storm
5292,T. Storm
5293,T. Storm
5294,T. Depression
5295,T. Storm
5296,T. Storm
5297,T. Storm
5298,T. Depression
5299,Category 1
5300,T. Depression
5301,T. Storm
5302,T. Storm
5303,T. Storm
5304,T. Depression
5305,T. Depression
5306,T. Depression
5307,T. Storm
5308,T. Storm
5309,T. Storm
5310,T. Depression
5311,T. Depression
5312,T. Depression
5313,T. Depression
5314,T. Storm
5315,Category 2
5316,T. Storm
5317,T. Storm
5318,T. Storm
5319,T. Depression
5320,T. Storm
5321,T. Depression
5322,T. Storm
5323,T. Storm
5324,T. Depression
5325,T. Storm
5326,T. Depression
5327,Category 3
5328,Category 2
5329,T. Storm
5330,Category 3
5331,T. Storm
5332,T. Storm
5333,T. Storm
5334,T. Depression
5335,T. Depression
5336,T. Storm
5337,T. Storm
5338,T. Depression
5339,T. Storm
5340,T. Storm
5341,Category 1
5342,T. Depression
5343,T. Storm
5344,T. Depression
5345,Category 3
5346,Category 1
5347,T. Storm
5348,T. Storm
5349,T. Storm
5350,T. Storm
5351,T. Storm
5352,T. Storm
5353,Category 1
5354,Category 1
5355,T. Storm
5356,T. Depression
5357,Category 2
5358,T. Depression
5359,Category 3
5360,T. Depression
5361,T. Depression
5362,T. Storm
5363,T. Storm
5364,Category 1
5365,Category 2
5366,Category 1
5367,T. Storm
5368,T. Storm
5369,T. Storm
5370,T. Storm
5371,T. Depression
5372,T. Storm
5373,T. Storm
5374,T. Depression
5375,Category 1
5376,Category 1
5377,T. Depression
5378,Category 2
5379,T. Storm
5380,Category 3
5381,T. Storm
5382,T. Depression
5383,T. Storm
5384,T. Storm
5385,T. Depression
5386,T. Storm
5387,Category 3
5388,T. Storm
5389,T. Storm
5390,T. Storm
5391,T. Storm
5392,T. Storm
5393,Category 1
5394,T. Storm
5395,T. Depression
5396,Category 1
5397,T. Depression
5398,T. Storm
5399,T. Storm
5400,T. Depression
5401,T. Storm
5402,T. Storm
5403,T. Storm
5404,T. Storm
5405,Category 2
5406,Category 3
5407,Category 1
5408,T. Storm
5409,Category 3
5410,T. Storm
5411,Category 1
5412,T. Depression
5413,T. Storm
5414,T. Storm
5415,Category 2
5416,T. Storm
5417,T. Storm
5418,Category 1
5419,T. Depression
5420,T. Storm
5421,T. Depression
5422,Category 1
5423,T. Storm
5424,Category 3
5425,T. Storm
5426,T. Depression
5427,Category 2
5428,T. Storm
5429,Category 1
5430,Category 2
5431,T. Storm
5432,Category 3
5433,Category 3
5434,T. Depression
5435,T. Storm
5436,T. Storm
5437,T. Storm
5438,Category 2
5439,Category 3
5440,Category 1
5441,T. Storm
5442,Category 2
5443,Category 3
5444,Category 1
5445,T. Depression
5446,T. Storm
5447,T. Depression
5448,T. Storm
5449,Category 1
5450,T. Storm
5451,Category 1
5452,T. Storm
5453,T. Depression
5454,Category 3
5455,T. Depression
5456,T. Depression
5457,Category 3
5458,T. Storm
5459,T. Depression
5460,T. Storm
5461,T. Storm
5462,T. Storm
5463,T. Storm
5464,Category 3
5465,T. Depression
5466,T. Depression
5467,T. Storm
5468,T. Storm
5469,T. Storm
5470,T. Storm
5471,T. Storm
5472,T. Depression
5473,T. Storm
5474,T. Depression
5475,T. Storm
5476,T. Storm
5477,T. Depression
5478,T. Storm
5479,T. Depression
5480,T. Depression
5481,Category 2
5482,T. Storm
5483,T. Depression
5484,T. Storm
5485,T. Depression
5486,T. Depression
5487,Category 2
5488,Category 1
5489,T. Storm
5490,T. Storm
5491,Category 1
5492,T. Storm
5493,Category 2
5494,Category 1
5495,T. Storm
5496,Category 1
5497,T. Depression
5498,T. Depression
5499,T. Storm
5500,T. Depression
5501,T. Depression
5502,T. Storm
5503,T. Storm
5504,T. Storm
5505,T. Storm
5506,T. Storm
5507,T. Storm
5508,T. Depression
5509,T. Storm
5510,Category 1
5511,Category 1
5512,T. Storm
5513,T. Depression
5514,Category 3
5515,T. Storm
5516,T. Storm
5517,T. Storm
5518,T. Depression
5519,T. Depression
5520,T. Depression
5521,T. Depression
5522,T. Storm
5523,T. Storm
5524,T. Storm
5525,T. Storm
5526,Category 1
5527,T. Storm
5528,T. Storm
5529,T. Depression
5530,T. Storm
5531,T. Depression
5532,T. Storm
5533,Category 3
5534,T. Depression
5535,T. Storm
5536,T. Storm
5537,T. Storm
5538,T. Storm
5539,T. Storm
5540,T. Depression
5541,T. Depression
5542,T. Depression
5543,T. Storm
5544,Category 3
5545,T. Storm
5546,Category 1
5547,T. Depression
5548,T. Storm
5549,T. Storm
5550,T. Depression
5551,T. Storm
5552,T. Storm
5553,T. Depression
5554,T. Storm
5555,T. Depression
5556,T. Storm
5557,T. Storm
5558,T. Depression
5559,Category 3
5560,T. Depression
5561,T. Depression
5562,T. Depression
5563,T. Storm
5564,T. Depression
5565,T. Storm
5566,T. Depression
5567,Category 2
5568,T. Depression
5569,T. Storm
5570,T. Storm
5571,T. Storm
5572,T. Storm
5573,T. Storm
5574,T. Depression
5575,T. Storm
5576,Category 2
5577,T. Storm
5578,T. Storm
5579,T. Storm
5580,T. Storm
5581,T. Storm
5582,T. Storm
5583,T. Storm
5584,T. Depression
5585,Category 1
5586,T. Storm
5587,Category 1
5588,Category 1
5589,T. Depression
5590,Category 1
5591,T. Storm
5592,T. Storm
5593,T. Depression
5594,Category 1
5595,Category 2
5596,T. Depression
5597,T. Depression
5598,T. Storm
5599,T. Storm
5600,T. Storm
5601,T. Storm
5602,T. Storm
5603,Category 1
5604,T. Storm
5605,T. Storm
5606,T. Depression
5607,T. Depression
5608,T. Storm
5609,T. Storm
5610,T. Storm
5611,T. Storm
5612,Category 2
5613,Category 3
5614,T. Depression
5615,T. Depression
5616,T. Storm
5617,T. Depression
5618,T. Storm
5619,T. Storm
5620,T. Depression
5621,T. Depression
5622,T. Depression
5623,T. Storm
5624,Category 3
5625,T. Storm
5626,T. Depression
5627,T. Depression
5628,T. Storm
5629,Category 2
5630,T. Storm
5631,T. Depression
5632,T. Depression
5633,T. Storm
5634,T. Storm
5635,T. Depression
5636,T. Storm
5637,T. Storm
5638,T. Storm
5639,T. Depression
5640,Category 3
5641,T. Storm
5642,Category 1
5643,T. Storm
5644,T. Depression
5645,T. Depression
5646,Category 1
5647,T. Depression
5648,Category 3
5649,T. Storm
5650,T. Depression
5651,Category 2
5652,T. Depression
5653,Category 1
5654,T. Depression
5655,T. Depression
5656,T. Storm
5657,T. Depression
5658,T. Storm
5659,T. Depression
5660,T. Depression
5661,T. Storm
5662,T. Storm
5663,T. Depression
5664,T. Storm
5665,T. Storm
5666,T. Depression
5667,T. Storm
5668,T. Storm
5669,Category 1
5670,T. Storm
5671,Category 1
5672,T. Storm
5673,T. Depression
5674,Category 3
5675,T. Depression
5676,T. Storm
5677,T. Depression
5678,T. Storm
5679,T. Depression
5680,T. Storm
5681,T. Storm
5682,T. Storm
5683,T. Storm
5684,T. Storm
5685,T. Storm
5686,T. Storm
5687,T. Depression
5688,T. Depression
5689,Category 3
5690,T. Storm
5691,T. Storm
5692,T. Storm
5693,T. Depression
5694,T. Storm
5695,Category 3
5696,T. Depression
5697,Category 2
5698,T. Depression
5699,T. Depression
5700,T. Depression
5701,T. Storm
5702,T. Depression
5703,T. Depression
5704,T. Storm
5705,T. Depression
5706,T. Storm
5707,T. Depression
5708,T. Storm
5709,T. Storm
5710,T. Depression
5711,Category 1
5712,T. Storm
5713,T. Storm
5714,Category 2
5715,Category 1
5716,T. Depression
5717,T. Storm
5718,Category 2
5719,T. Storm
5720,T. Storm
5721,T. Storm
5722,T. Storm
5723,T. Storm
5724,T. Storm
5725,T. Depression
5726,Category 1
5727,T. Depression
5728,T. Depression
5729,T. Depression
5730,Category 2
5731,Category 3
5732,Category 2
5733,T. Storm
5734,T. Depression
5735,Category 3
5736,T. Depression
5737,Category 2
5738,T. Storm
5739,T. Depression
5740,T. Depression
5741,Category 1
5742,Category 2
5743,T. Storm
5744,Category 3
5745,Category 3
5746,T. Depression
5747,T. Depression
5748,Category 3
5749,T. Storm
5750,T. Storm
5751,T. Storm
5752,T. Depression
5753,T. Storm
5754,Category 2
5755,T. Storm
5756,T. Storm
5757,T. Storm
5758,T. Storm
5759,T. Depression
5760,T. Depression
5761,T. Storm
5762,T. Storm
5763,T. Depression
5764,T. Storm
5765,T. Storm
5766,Category 2
5767,T. Depression
5768,Category 2
5769,T. Storm
5770,T. Storm
5771,T. Storm
5772,T. Storm
5773,T. Storm
5774,T. Storm
5775,T. Storm
5776,T. Storm
5777,T. Depression
5778,T. Storm
5779,Category 3
5780,Category 2
5781,Category 1
5782,T. Depression
5783,T. Storm
5784,T. Storm
5785,T. Depression
5786,Category 1
5787,T. Storm
5788,T. Depression
5789,Category 1
5790,T. Depression
5791,Category 3
5792,T. Depression
5793,T. Storm
5794,T. Storm
5795,T. Storm
5796,T. Storm
5797,T. Depression
5798,T. Storm
5799,T. Storm
5800,T. Storm
5801,T. Storm
5802,T. Depression
5803,Category 2
5804,T. Depression
5805,Category 3
5806,Category 3
5807,T. Storm
5808,Category 1
5809,Category 1
5810,Category 3
5811,T. Storm
5812,T. Storm
5813,T. Depression
5814,T. Storm
5815,Category 1
5816,T. Depression
5817,T. Storm
5818,T. Depression
5819,T. Depression
5820,Category 1
5821,T. Storm
5822,T. Storm
5823,T. Storm
5824,Category 1
5825,T. Storm
5826,T. Depression
5827,T. Depression
5828,T. Depression
5829,T. Storm
5830,T. Storm
5831,T. Storm
5832,T. Depression
5833,T. Storm
5834,Category 2
5835,Category 1
5836,T. Depression
5837,T. Storm
5838,T. Storm
5839,T. Storm
5840,Category 1
5841,T. Depression
5842,T. Storm
5843,T. Storm
5844,T. Storm
5845,T. Storm
5846,T. Storm
5847,T. Storm
5848,T. Storm
5849,Category 1
5850,T. Storm
5851,Category 1
5852,T. Storm
5853,Category 1
5854,T. Storm
5855,T. Depression
5856,T. Storm
5857,T. Storm
5858,T. Storm
5859,T. Depression
5860,T. Depression
5861,T. Storm
5862,T. Storm
5863,T. Depression
5864,Category 1
5865,T. Depression
5866,Category 2
5867,T. Storm
5868,Category 3
5869,T. Storm
5870,T. Depression
5871,Category 1
5872,T. Depression
5873,T. Storm
5874,Category 1
5875,T. Depression
5876,T. Storm
5877,Category 1
5878,Category 3
5879,T. Storm
5880,T. Storm
5881,T. Storm
5882,T. Storm
5883,T. Storm
5884,T. Storm
5885,T. Depression
5886,T. Storm
5887,T. Storm
5888,T. Depression
5889,Category 1
5890,Category 3
5891,Category 1
5892,T. Depression
5893,T. Storm
5894,T. Depression
5895,T. Depression
5896,Category 1
5897,Category 1
5898,T. Storm
5899,T. Storm
5900,Category 1
5901,Category 1
5902,Category 1
5903,T. Storm
5904,T. Storm
5905,T. Storm
5906,T. Storm
5907,T. Storm
5908,T. Depression
5909,T. Storm
5910,T. Storm
5911,T. Storm
5912,T. Storm
5913,T. Storm
5914,T. Storm
5915,T. Storm
5916,T. Depression
5917,T. Storm
5918,T. Depression
5919,Category 1
5920,T. Storm
5921,T. Storm
5922,T. Storm
5923,Category 3
5924,Category 3
5925,T. Depression
5926,T. Storm
5927,T. Storm
5928,Category 1
5929,T. Depression
5930,T. Depression
5931,Category 2
5932,T. Depression
5933,T. Depression
5934,T. Storm
5935,T. Depression
5936,T. Storm
5937,T. Storm
5938,Category 1
5939,T. Storm
5940,Category 1
5941,T. Storm
5942,T. Storm
5943,T. Storm
5944,T. Storm
5945,Category 3
5946,T. Depression
5947,T. Storm
5948,T. Storm
5949,Category 2
5950,T. Storm
5951,Category 3
5952,T. Storm
5953,Category 2
5954,Category 2
5955,T. Storm
5956,Category 1
5957,T. Storm
5958,Category 1
5959,T. Depression
5960,Category 3
5961,T. Depression
5962,T. Storm
5963,T. Storm
5964,T. Depression
5965,T. Storm
5966,T. Storm
5967,T. Depression
5968,T. Storm
5969,Category 3
5970,T. Depression
5971,T. Depression
5972,Category 1
5973,T. Depression
5974,T. Storm
5975,T. Depression
5976,T. Depression
5977,T. Storm
5978,T. Storm
5979,T. Depression
5980,T. Depression
5981,T. Storm
5982,Category 3
5983,T. Storm
5984,T. Depression
5985,T. Depression
5986,T. Depression
5987,T. Storm
5988,T. Depression
5989,T. Storm
5990,T. Depression
5991,T. Depression
5992,Category 3
5993,T. Depression
5994,T. Depression
5995,Category 1
5996,T. Storm
5997,T. Depression
5998,T. Depression
5999,T. Storm
6000,Category 1
6001,T. Storm
6002,T. Depression
6003,T. Depression
6004,T. Depression
6005,T. Depression
6006,T. Storm
6007,T. Storm
6008,T. Storm
6009,T. Storm
6010,T. Storm
6011,T. Storm
6012,Category 2
6013,Category 1
6014,Category 1
6015,Category 3
6016,Category 3
6017,Category 2
6018,T. Storm
6019,Category 1
6020,T. Depression
6021,T. Storm
6022,T. Storm
6023,T. Storm
6024,Category 1
6025,T. Storm
6026,T. Depression
6027,T. Storm
6028,T. Storm
6029,T. Storm
6030,T. Depression
6031,T. Storm
6032,Category 1
6033,T. Storm
6034,T. Storm
6035,Category 2
6036,T. Depression
6037,T. Depression
6038,T. Storm
6039,T. Storm
6040,T. Storm
6041,T. Storm
6042,T. Depression
6043,T. Depression
6044,T. Depression
6045,T. Storm
6046,Category 3
6047,T. Depression
6048,T. Storm
6049,T. Depression
6050,T. Depression
6051,T. Depression
6052,T. Storm
6053,T. Depression
6054,T. Depression
6055,T. Storm
6056,T. Storm
6057,T. Depression
6058,T. Storm
6059,T. Storm
6060,T. Depression
6061,T. Storm
6062,Category 2
6063,T. Storm
6064,Category 3
6065,T. Depression
6066,T. Depression
6067,T. Storm
6068,Category 2
6069,T. Depression
6070,T. Storm
6071,T. Storm
6072,T. Storm
6073,T. Depression
6074,T. Depression
6075,Category 3
6076,T. Depression
6077,T. Storm
6078,T. Storm
6079,T. Depression
6080,T. Storm
6081,T. Storm
6082,T. Storm
6083,Category 1
6084,T. Storm
6085,T. Storm
6086,Category 1
6087,T. Depression
6088,T. Depression
6089,T. Storm
6090,T. Depression
6091,T. Storm
6092,T. Storm
6093,T. Depression
6094,T. Storm
6095,T. Depression
6096,Category 3
6097,Category 1
6098,Category 1
6099,T. Storm
6100,T. Storm
6101,T. Depression
6102,Category 1
6103,T. Storm
6104,T. Storm
6105,T. Storm
6106,Category 1
6107,T. Depression
6108,Category 2
6109,T. Storm
6110,Category 3
6111,Category 3
6112,T. Storm
6113,Category 2
6114,Category 2
6115,T. Depression
6116,Category 1
6117,T. Storm
6118,T. Storm
6119,Category 1
6120,Category 2
6121,Category 1
6122,T. Storm
6123,Category 3
6124,Category 3
6125,T. Storm
6126,T. Depression
6127,T. Storm
6128,T. Depression
6129,T. Storm
6130,T. Depression
6131,T. Storm
6132,T. Storm
6133,T. Storm
6134,T. Storm
6135,T. Storm
6136,Category 3
6137,T. Depression
6138,T. Storm
6139,Category 1
6140,T. Depression
6141,Category 1
6142,T. Storm
6143,T. Storm
6144,T. Storm
6145,T. Storm
6146,T. Storm
6147,Category 3
6148,T. Storm
6149,T. Storm
6150,T. Storm
6151,Category 1
6152,Category 3
6153,Category 1
6154,Category 1
6155,T. Storm
6156,T. Storm
6157,T. Depression
6158,T. Depression
6159,T. Storm
6160,T. Storm
6161,Category 1
6162,T. Storm
6163,T. Storm
6164,T. Depression
6165,T. Depression
6166,Category 1
6167,T. Storm
6168,T. Depression
6169,T. Storm
6170,Category 1
6171,T. Storm
6172,T. Storm
6173,T. Storm
6174,T. Storm
6175,T. Storm
6176,T. Storm
6177,T. Storm
6178,T. Storm
6179,T. Storm
6180,Category 2
6181,T. Storm
6182,Category 1
6183,T. Storm
6184,T. Storm
6185,Category 1
6186,T. Storm
6187,T. Depression
6188,Category 3
6189,T. Depression
6190,T. Storm
6191,Category 1
6192,T. Depression
6193,T. Storm
6194,T. Storm
6195,T. Storm
6196,Category 3
6197,T. Storm
6198,T. Storm
6199,T. Depression
6200,Category 1
6201,Category 2
6202,T. Depression
6203,Category 1
6204,T. Depression
6205,T. Storm
6206,T. Storm
6207,T. Depression
6208,T. Depression
6209,T. Storm
6210,T. Depression
6211,T. Depression
6212,T. Depression
6213,Category 3
6214,T. Depression
6215,T. Storm
6216,T. Depression
6217,Category 2
6218,T. Storm
6219,T. Storm
6220,T. Storm
6221,Category 1
6222,T. Storm
6223,T. Storm
6224,T. Storm
6225,Category 3
6226,T. Storm
6227,T. Storm
6228,Category 1
6229,T. Depression
6230,T. Depression
6231,T. Storm
6232,T. Storm
6233,T. Depression
6234,Category 1
6235,T. Storm
6236,T. Depression
6237,T. Storm
6238,Category 2
6239,T. Depression
6240,Category 1
6241,Category 2
6242,Category 1
6243,T. Depression
6244,T. Storm
6245,T. Storm
6246,T. Depression
6247,T. Storm
6248,Category 3
6249,T. Depression
6250,Category 3
6251,T. Storm
6252,Category 3
6253,T. Depression
6254,T. Depression
6255,T. Storm
6256,T. Depression
6257,T. Depression
6258,T. Depression
6259,T. Storm
6260,T. Depression
6261,T. Storm
6262,T. Storm
6263,Category 3
6264,T. Depression
6265,Category 1
6266,T. Depression
6267,T. Storm
6268,T. Storm
6269,T. Storm
6270,T. Storm
6271,T. Storm
6272,Category 1
6273,Category 1
6274,T. Storm
6275,T. Depression
6276,T. Storm
6277,T. Depression
6278,T. Depression
6279,Category 1
6280,T. Depression
6281,T. Depression
6282,T. Depression
6283,Category 1
6284,T. Storm
6285,T. Depression
6286,T. Depression
6287,T. Depression
6288,Category 1
6289,Category 1
6290,Category 1
6291,T. Storm
6292,Category 1
6293,T. Depression
6294,T. Storm
6295,T. Depression
6296,T. Storm
6297,T. Storm
6298,Category 1
6299,Category 3
6300,T. Depression
6301,T. Storm
6302,T. Depression
6303,T. Storm
6304,Category 1
6305,Category 3
6306,Category 1
6307,T. Depression
6308,Category 3
6309,T. Storm
6310,T. Depression
6311,T. Depression
6312,T. Storm
6313,T. Storm
6314,T. Depression
6315,T. Depression
6316,T. Storm
6317,Category 1
